restaurant_id,lundi,mardi,mercredi,jeudi,vendredi,samedi,dimanche
mr3rQcYBKWu2L6o7qtQ9Wg,7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0,8:0-17:0,8:0-17:0
pnNbaEYMRvR4HPkbR7qn6g,0:0-0:0,17:0-21:0,17:0-21:0,17:0-21:0,17:0-20:30,17:0-21:0,17:0-20:30
foQZ6guS0l49trURKh7vlA,4:0-22:0,4:0-22:0,4:0-22:0,4:0-22:0,4:0-22:0,4:0-22:0,4:0-22:0
pCxzM4yOWyPQwZw11Y34Tw,7:0-21:0,7:0-15:0,7:0-15:0,7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0
_32BDvTLUGkfGzDb1z8Oyg,0:0-0:0,7:30-19:30,7:30-19:30,7:30-19:30,7:30-19:30,7:30-19:30,10:0-19:30
VLM7QXtwOWn0VZIMSqu5qg,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
53jjJCXpXSRaHfu_ZJePRA,7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0
ujBk7cdEvo5FkD1e0Gzq1Q,11:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30,13:0-21:0
LkgqiRF3LaZCVQmDFC0AaA,11:30-0:0,11:30-0:0,11:30-0:0,11:30-2:0,11:30-2:0,17:30-2:0,17:30-0:0
zYKNDLEExBNKQQrW6vvz_Q,16:0-22:0,16:0-22:0,16:0-22:0,16:0-22:0,16:0-22:0,14:0-22:0,14:0-22:0
9evRrJHVWghiv16EOUg6zA,0:0-0:0,8:30-15:0,8:30-15:0,8:30-15:0,8:30-15:0,8:30-19:0,8:30-15:0
W_CGv14ofrMVatwXtoVMAw,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0
DQ6TonJZAofhwI56FvNjoA,9:0-9:15,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0
zlHSnkKKZLtkaX9CljvryA,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-23:30,17:0-23:30,17:0-22:0
OYHpqY6-3C-wXR-uPbHhwA,0:0-0:0,8:0-20:0,8:0-20:0,8:0-20:0,8:0-21:0,8:0-21:0,8:0-18:0
N8T_eijvaIh4eJ69mBz9FQ,17:0-0:0,17:0-0:0,17:0-0:0,17:0-0:0,15:0-2:0,10:30-2:0,10:30-0:0
CIFjkjllhTPGyx9eWBwJGQ,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0
to3oe-3qmAOJ5hE71k0FNg,8:30-14:30,8:30-14:30,8:30-14:30,8:30-14:30,8:30-14:30,8:30-15:30,8:30-15:30
_qnPCNjDE5AvrCdY_vVpaA,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,12:0-21:0,12:0-21:0
IFXL6wMLBgBSGSiLBjtViA,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-4:0,11:0-4:0,11:0-2:0
KZvG9gUOMnbCFjzN1JTREQ,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0
RBoVv3PVw3sAA-IfIF0d7Q,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,9:0-18:0,9:0-18:0
UUGoM4q4i8rK2CBRS0xDAw,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,6:0-0:0,6:0-0:0,6:0-0:0
XbFVHYOv5MjoZcgz32Q19g,7:0-0:0,7:0-0:0,7:0-0:0,7:0-0:0,7:0-0:0,7:0-0:0,7:0-0:0
P7cauct0hk9Q0pcbCV7YBg,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:30-18:0
CNLiKD4dXz3AZk3KKQ65Ng,7:0-22:0,7:0-22:0,7:0-22:0,7:0-2:0,7:0-2:0,8:0-2:0,8:0-22:0
BjLXhrKdB3I3f3ODy0INRw,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
Ani778by6sGFd-whUdFwCA,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:30,11:0-22:30,12:0-22:0
BHi4nZxX5oYYu175aSY4sw,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,17:0-23:0,17:0-23:0
zZoWJPYXK4AwBh0tn5pmsw,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:30,11:0-22:30,11:0-22:30,12:0-22:0
mJYzopHZZEXVJJrsue34aQ,16:0-22:0,16:0-22:0,16:0-22:0,16:0-22:0,16:0-22:0,16:0-22:0,16:0-22:0
pKxVsJvj3s9UF1LcnnBrOw,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0
Opufpwe4jaf--LtDZ_AHiw,8:0-20:0,8:0-20:0,8:0-20:0,8:0-20:0,8:0-20:0,8:0-20:0,8:0-18:0
kzqx6Z2sse8PV3hVCVEw4g,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:30,11:0-21:0,11:0-21:0
p3JG2He3UptGY0eqc2YX8g,16:0-22:0,16:0-22:0,16:0-22:0,16:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0
mkhjTkDlEqQGP-1IzfyN7g,9:0-1:0,9:0-1:0,9:0-1:0,9:0-1:0,9:0-1:0,9:0-1:0,9:0-1:0
Gow4sblC6N0K2F9cSTn51w,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-23:0,11:0-23:0,11:0-21:0
Yed9qjV3_HbrhzIIbdHERQ,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0
kBfz-4wxdyNb3OOip3e2xw,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-23:0,11:0-23:0,11:0-21:0
okSpbU86tbKULQtz3vT-Bw,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0
OHWebQuqI-AbB00zpLnWDg,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0
XP0YZRa6Un25QaOH2g1ivA,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,11:0-21:0
lvuuyYZ-CzFrg1BLdV2OPw,14:0-21:0,16:0-22:0,16:0-22:0,16:0-22:0,16:0-23:0,11:0-23:0,11:0-22:0
9c3LlXubVkbMwIrS8dIp0Q,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,11:0-21:0
wvOLhIRGS0rybPuH6PKJWw,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,11:0-19:0
jyZqmlaziZKtPv8AVTzciw,11:0-20:30,11:0-20:30,11:0-20:30,11:0-20:30,11:0-20:30,11:0-20:30,11:0-20:30
hA5XQUJBdAb72yHCponG2g,11:30-23:0,11:30-23:0,11:30-23:0,11:30-0:0,11:30-0:0,11:30-0:0,11:30-22:0
4tiFtmGNFcvKRSPXPVT8Hw,15:0-22:0,15:0-23:0,15:0-23:0,15:0-23:0,15:0-0:0,11:0-0:0,11:0-22:0
RO1h2JPbvp0QeqSHDJbeKw,10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0,10:0-1:0,10:0-1:0,10:0-0:0
lZlaPghRe2Z1EkMUsFKOuw,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0
lOYwF4VUJKe2BJ0i7zZeYQ,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0
kywgPe0g6aVoq4VOMRMX1w,11:0-18:0,11:0-18:0,11:0-18:0,11:0-18:0,11:0-18:0,10:0-18:0,10:0-16:0
s2oTzh21fWMXy4YrSAq_wQ,9:0-0:0,9:0-0:0,9:0-0:0,9:0-0:0,9:0-0:0,9:0-0:0,9:0-0:0
Rb2s2-2kIvbPXnPEuM_OBg,7:0-3:0,7:0-3:0,7:0-3:0,7:0-3:0,7:0-3:0,7:0-3:0,7:0-3:0
rl0_CZQDJDlXfZiHe9tZ8A,10:0-19:0,10:0-19:0,10:0-19:0,10:0-19:0,10:0-19:0,8:0-17:0,8:0-17:0
ik0y2ZYiMQBVQsyDDyOzfw,12:0-19:0,12:0-19:0,12:0-19:0,12:0-19:0,12:0-21:0,12:0-21:0,12:0-19:0
dyEYOzQmtIcP4hXvqrvtdg,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-3:0,11:0-3:0,11:0-2:0
t7qvPH0G30w6xX5Q4lf8Jw,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-22:0,10:30-22:0,10:30-21:0
w8RWhhuKxMiFCpvFvIQ3zg,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-0:0,9:0-0:0,9:0-23:0
HoKXKkW8oC9q8XnjKLulRw,17:0-23:0,17:0-23:0,17:0-23:0,17:0-23:0,17:0-23:0,17:0-23:0,17:0-23:0
sHobmDWiTSsRvcE7H4KkgA,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,12:0-20:0
swl9MCD8CU7kbNvn0L4SJg,11:0-22:30,11:0-22:30,11:0-22:30,11:0-22:30,11:0-23:30,11:0-23:30,11:0-22:30
NRn6yqCq3yAh7NtKBt79xQ,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0
You1TBLV0vNLzYddTR_9Ew,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
s2RCw9-DB3r4XyUMxYiOKA,18:0-5:0,18:0-5:0,18:0-5:0,18:0-5:0,18:0-5:0,18:0-5:0,18:0-5:0
qFm-9Q4BnDSS9eWrCgO3Lw,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,12:0-23:0
Tf13Wexrt6WmNw-CDW5Gyg,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-0:0,11:0-0:0,11:0-23:0
7fxebHYUwIF6CakxSr70iQ,12:0-0:0,12:0-0:0,12:0-0:0,12:0-0:0,12:0-0:0,12:0-0:0,12:0-0:0
Bh3duLU3aASnt2TZ97TJnQ,10:0-17:0,8:0-19:0,8:0-19:0,8:0-19:0,8:0-19:0,9:0-19:0,9:0-18:0
uuGlYAIvYAX1q1KhpY6dtA,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0
UZYTFPPJuO2qOP1S2NkAtQ,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-18:0
TQFeyV5Ll449uQd3JprHcg,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,10:0-3:30,10:0-3:30,11:0-2:0
k1gDqlaVXilVRE2MxFR3HA,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-23:0,10:0-23:0,10:0-22:0
--SrzpvFLwP_YFwB_Cetow,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-1:0,10:30-1:0,10:30-0:0
RxZpGcmMmUUlLn8c6RTk8w,8:0-20:0,8:0-20:0,8:0-20:0,8:0-20:0,8:0-18:0,11:0-17:0,12:0-16:0
cYwJA2A6I12KNkm2rtXd5g,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-2:0,11:0-2:0,11:0-0:0
1GBdcsUE8d9nYuWqQ1C5ag,19:0-23:0,19:0-23:0,19:0-23:0,19:0-23:0,19:0-23:0,10:0-23:0,10:0-23:0
zKC3gRFQ8eRU8oRXENAEaA,16:30-23:0,16:30-23:0,16:30-23:0,16:30-23:0,12:0-23:0,12:0-23:0,12:0-23:0
i7__R4dmGUayzNB939Zm0A,17:30-1:0,17:30-1:0,17:30-1:0,17:30-1:0,17:30-1:0,17:30-1:0,17:30-1:0
NlGDKsTOLKyHJ0mgS_gWJQ,6:30-23:0,6:30-23:0,6:30-23:0,6:30-23:0,6:30-23:30,6:30-23:30,6:30-23:0
WLEZLUDR8IbSHFBOkm4Drg,23:0-22:0,23:0-22:0,23:0-22:0,23:0-22:0,23:0-22:0,23:0-22:0,23:0-21:0
gfe0ijslocwd7TnSWpDnWA,9:0-23:30,9:0-23:30,9:0-23:30,9:0-23:30,9:0-23:30,9:0-23:30,9:0-23:30
nTG85iVHPdLFAdjb6JCjig,12:0-23:0,12:0-23:0,12:0-23:0,12:0-23:0,12:0-23:0,12:0-23:0,12:0-23:0
BG8lvZoPTrPJqcvTh-ytzg,17:30-22:30,17:30-22:30,17:30-22:30,17:30-22:30,17:30-22:30,17:30-22:30,17:30-22:30
lxPWvoHDxgxBXIwfRjtLwg,18:0-4:0,18:0-4:0,18:0-4:0,18:0-4:0,18:0-4:0,18:0-4:0,18:0-4:0
vtGwb-yl69LT96mHVllWeA,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-21:0
D55S2yK1sheOVQwZyCMDQg,17:0-2:0,17:0-2:0,17:0-2:0,17:0-2:0,17:0-2:0,17:0-2:0,17:0-2:0
846lAt9k0-jjM8TbBIRAmg,9:0-22:30,9:0-22:30,9:0-22:30,9:0-23:0,9:0-23:0,9:0-23:0,9:0-23:0
HVkHt7Pk8G9958j61B9tPg,11:30-23:30,11:30-23:30,11:30-23:30,11:30-23:30,11:30-23:30,11:30-23:30,11:30-23:30
7eJGceqlI4c9Yd2uXulBug,10:0-16:0,10:0-16:0,10:0-16:0,10:0-16:0,10:0-16:0,10:0-16:0,10:0-16:0
y4jBVV_r8sVnz0WBEQrvMQ,7:0-23:0,7:0-23:0,7:0-23:0,7:0-23:0,7:0-1:45,7:0-2:0,7:0-23:0
9z3fqEeQXfxdF_sqkpPsSA,10:30-23:0,10:30-23:0,10:30-23:0,10:30-23:0,10:30-23:0,10:30-23:0,10:30-23:0
U1XLS-uQJVnQRvshnvAeXQ,10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0
eznFPTK8qoFLfDr_FZhBpg,10:0-21:30,10:0-21:30,10:0-21:30,10:0-21:30,10:0-21:30,10:0-21:30,10:0-21:30
to2cGMKdaw7ZHbXMzpfhlA,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
TK4nUh28mp1rJAgA3hQCUQ,15:0-22:0,15:0-22:0,15:0-0:0,15:0-2:0,15:0-2:0,11:0-2:0,11:0-0:0
FmZMn8-sjyTpOX7orjnt-g,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-23:0,8:0-23:0,8:0-23:0
yS4H1eQBtWLmYlkTKVL6hg,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0,9:0-19:0,9:0-17:0
KhWl4Mwhm_Oqq0zIIz-0wQ,16:0-21:0,16:0-21:0,16:0-21:0,16:0-21:0,16:0-21:0,10:0-21:0,10:0-21:0
wpkmz67yw3oyXc0ykIslNw,11:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30,11:0-21:0
DPsbhgdHty--Jegj_yNaUQ,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,12:0-22:0,12:0-22:0
HgL6gGEGoAUBKGrT6BXU4Q,0:0-0:0,17:0-22:0,17:0-22:0,17:0-23:0,11:0-23:0,11:0-23:0,11:0-22:0
bLCdohUvOM7l1OcXifmblw,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0
Ae91-YlrGnHKq7KXD1WDxw,7:0-23:0,7:0-23:0,7:0-23:0,7:0-23:0,7:0-1:0,7:0-1:0,7:0-23:0
t8CiqHCgnGUVGRrn1QCvzQ,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0
hiMdQmnVXgp7DTCCj3pwdA,10:30-20:0,10:30-20:0,10:30-20:0,10:30-20:0,10:30-21:0,10:30-21:0,11:0-19:0
-CbDQXiuKzPQ0_jiUz03aw,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,12:0-22:0,12:30-22:0
roCxdzue-nME2akdIRPTfA,6:30-19:0,6:30-19:0,6:30-19:0,6:30-19:0,6:30-21:0,8:0-21:0,9:0-16:0
HWMvxmKDrHtmmcsOmKA8Yg,16:0-0:0,16:0-0:0,16:0-0:0,16:0-0:0,16:0-1:0,14:0-1:0,14:0-0:0
Sy36Js6xGWQqpi9K6nlYgg,17:0-23:0,17:0-23:0,17:0-23:0,17:0-23:0,17:0-23:0,17:0-23:0,17:0-23:0
I2LcbNXGsMb6zxh4-gmVHw,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-0:0,11:0-0:0,11:0-22:0
Sn4P9faQE6wZvK-WI4fRHg,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-2:0,11:0-2:0,11:0-0:0
cOtlHRwW4pDGlp14G0c3kQ,11:0-2:0,11:0-2:0,11:0-2:0,11:0-4:0,11:0-4:0,11:0-4:0,11:0-2:0
QsMR_Fp9YRtDegThsOgFLA,17:0-0:0,17:0-0:0,17:0-0:0,17:0-0:0,17:0-2:0,17:0-2:0,17:0-22:0
_likkCtISrdc6OnUO6wpCA,8:0-20:0,8:0-20:0,8:0-20:0,8:0-20:0,8:0-20:0,10:0-17:0,11:0-17:0
RHplLLE7fIkNqri3_B22LQ,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,8:0-22:0,8:0-22:0
8_7CQB7SzLoN-rOp4Aws0Q,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:30,17:0-22:30,16:0-21:30
DPLkYvNHNBEs0teU95Ocfw,12:0-18:0,12:0-18:0,12:0-18:0,12:0-18:0,12:0-18:0,12:0-18:0,12:0-18:0
hx-oJMNnweYqE5ybU8aiSg,11:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30,11:0-22:0,11:0-22:0,11:0-21:30
ui-tH5JiK-y5_tzSuowMDw,17:0-0:0,17:0-0:0,17:0-0:0,17:0-0:0,17:0-0:0,17:0-0:0,17:0-0:0
NKoI09Z35Gwn5gdfi5HWNg,16:15-22:0,16:15-22:0,16:15-22:0,16:15-22:0,16:15-22:30,16:15-22:30,16:15-22:0
-1vfRrlnNnNJ5boOVghMPA,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-22:0
hNsRj2nXuALlJS4Op-8MmA,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-1:0,10:0-1:0,10:0-23:0
E9Bq0UKtg3tB1yr2QXZ0Dg,0:0-0:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-23:0,8:0-23:0,8:0-22:0
avos1rGg2AqfC72Gl5zS7w,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-19:0,11:0-19:0
nY2oBwH3s5sKox1mERIoVQ,11:0-1:0,11:0-1:0,11:0-1:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-1:0
U3Nkc5DkKNRpBrHmwf4qRA,16:0-21:30,16:0-21:30,16:0-21:30,16:0-21:30,11:0-22:0,11:0-22:0,11:0-21:0
6AgvdkMHPvAGpxs7gdx38Q,11:0-0:0,11:0-0:0,11:0-0:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-0:0
vf-OLMuP-EB1vlqVGUx4CQ,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0
pgSnP1h1Hg7O4nEGfxVHZw,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-22:0,10:0-22:0,10:0-21:0
-DrDzpZaMrNnH55ZVyTXRQ,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-21:0
i_pI9XnOgJ93cq85Ot06OQ,17:0-22:30,17:0-22:30,17:0-22:30,17:0-22:30,17:0-22:30,17:0-22:30,17:0-22:30
AkVPit-bonP9ctXeCSU_sg,6:30-22:0,6:30-22:0,6:30-22:0,6:30-22:0,6:30-22:30,7:0-22:30,7:0-22:30
HusY0jtxYpF9lGUJ92-xDQ,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0
K2-3hzUtmqK8BWuLAEiauw,6:30-21:0,6:30-21:0,6:30-21:0,6:30-21:0,6:30-21:0,6:30-21:0,8:0-20:0
j-Z_HAev26ZftdErMhIBuA,10:30-22:30,10:30-22:30,10:30-22:30,10:30-22:30,10:30-22:30,10:30-22:30,11:0-22:30
eYNZc437KFTHKw6pU8GA7w,9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,10:0-17:0,10:0-17:0
VF-LwjutNE-1pwMyKvYWvw,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,9:0-2:0,9:0-2:0,9:0-2:0
ssUwsahbtpqHcGfALOu4cw,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:30,17:0-22:30,17:0-22:30
61Do3_JKSyzUr3T3nZRROQ,11:30-20:30,11:30-21:0,11:30-21:0,11:30-21:0,11:30-22:0,12:0-21:0,12:0-20:30
nOkSC1GtMUJ_I70sb0SaeQ,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,11:0-23:0,11:0-23:0,12:0-22:0
FIhNVl-AFxrjb1-puoFF_Q,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,11:0-21:0
S9tvVJeZRPHZOQKyKBwMdA,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0
Q3c9S0GOZpuBQkwXeXvo0Q,17:30-22:0,17:30-22:0,17:30-22:0,17:30-22:0,17:30-0:0,17:30-0:0,11:30-14:30
Dh6JsWOKQqIjuw4ZPnWkOg,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,11:0-18:0
d482l58ho0_IMdFkXX1F5Q,17:0-23:0,17:0-23:0,17:0-23:0,17:0-23:0,17:0-23:0,17:0-23:0,17:0-23:0
5Zc41a446gV3K_o7CDs69Q,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
PkTs6P-jCeX3IfAyk9OcYw,16:0-21:0,16:0-21:0,16:0-21:0,16:0-21:0,16:0-21:0,12:0-21:0,12:0-21:0
RodA_gxhr2Mj-pyQAL2RAQ,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-23:0,17:0-23:0,17:0-22:0
9_Qe_prcp0UzeaMhmdq8-Q,8:0-16:0,8:0-16:0,8:0-16:0,8:0-16:0,8:0-16:0,8:0-16:0,8:0-16:0
5C58ejb2nmJojUFPlvJj2A,11:30-23:0,11:30-23:0,11:30-23:0,11:30-23:0,11:30-23:0,11:30-23:0,11:30-23:0
rgZjPYSdZtS4xSTrx45PLQ,6:0-21:0,6:0-21:0,6:0-21:0,6:0-21:0,6:0-21:0,7:0-14:0,7:0-14:0
RB_nmlTMCS2M06c6wz4ANg,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0
fy6srT4KpbE7ICBLdypEuQ,12:0-23:0,12:0-23:0,12:0-23:0,12:0-23:0,12:0-0:0,12:0-0:0,12:0-23:0
5o7Fx7Iot-gLKVNegLLw-w,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0
24wnyPyir6-Bmv6zq7OXHg,10:0-20:30,10:0-20:30,10:0-20:30,10:0-20:30,10:0-20:30,10:0-20:30,10:0-20:30
7bATb_KMu18aEDcVIowB5g,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,12:0-22:0,12:0-22:0
EEu0F38DozQCmhDkh9g6cw,11:0-1:0,11:0-1:0,11:0-1:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-1:0
cilz3zHyydAG2kYjbNdrFg,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-22:0
YUE5S4ReiM4dq9qkKbDMwg,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-0:0,11:0-0:0,11:0-23:0
hoEZtpjQnBolxSmkrxHpWw,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0
pvQgNYdh37cIiyqt7d08Lg,9:0-23:0,9:0-23:0,9:0-23:0,9:0-23:0,9:0-23:0,7:0-0:0,7:0-22:0
Fn20yKQ2Flzt0vuM5xPYvA,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:30,17:0-22:30,17:0-22:30,17:0-22:0
kaVWvc71cXH9MKuQmDtVUA,9:0-23:0,9:0-23:0,9:0-23:0,9:0-23:0,9:0-23:0,9:0-23:0,9:0-23:0
BpTijSZy7-2SZskFSCVW2g,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0
zZAAiNGU2ySMvAlYbvvchg,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0
7aN34Xk5I09sdzZlpyYKhg,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-2:0,11:0-2:0,11:0-0:0
oiV0qA2M06sXkHJgKVUnpw,16:0-0:0,16:0-0:0,16:0-0:0,16:0-0:0,16:0-0:0,10:30-0:0,10:30-0:0
RzvbHaDXSQn7d_b5UAFjLQ,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-0:0,11:0-0:0,11:0-23:0
m-POjqRtpWBcICTo2S5tfQ,8:30-20:30,8:30-20:30,8:30-20:30,8:30-20:30,8:30-20:30,8:30-20:30,8:30-20:30
yEgdNtrIuF5Jf34nIjyKug,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,10:0-22:0,10:0-22:0
iX0XUpk34WqHfUuLjPhR9g,18:0-2:0,18:0-2:0,18:0-2:0,18:0-2:0,18:0-2:0,18:0-2:0,18:0-2:0
5cbsjFtrntUAeUx51FaFTg,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-2:0,11:0-2:0,11:0-0:0
YYU_E5ASIuS6HHUu8Kv-Xg,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0
ewhYqXL8jLrNpwQGnGIhyw,7:0-0:0,7:0-0:0,7:0-0:0,7:0-0:0,7:0-0:0,7:0-0:0,7:0-0:0
HlwbuZnJubtHBfXlxWDXpw,6:30-0:0,6:30-0:0,6:30-0:0,6:30-0:0,6:30-1:0,6:30-1:0,6:30-0:0
7OkUKJNJkurXKeixq_ASVA,11:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30
