restaurant_id,nom,ville,moyenne_etoiles,zone,ferme
xd-AnaGxEMKT2zTEheP6_w,Tony Marcs 420 Eats,Las Vegas,4.0,89146,1
5gQhXemXe_dJX3eMRpyfNQ,Pho Hoa Restaurant,Toronto,2.5,M1S,1
ISeb4rh50T02uADLTok9TA,Pop's Pizza,Las Vegas,3.5,89109,1
_OTl6V2oUfMMmoDWD2nXVg,Beau Monde Bakery,Las Vegas,4.0,89128,1
nvisKK8rLsGonRIvGCttUQ,Homi-Ya Ramen,Las Vegas,4.0,89117,1
z9YXWQXODDMidKBBdqTEIw,Lahori Taste,Toronto,2.0,M1R,1
zazLy5wo73tr5y9Oxjx36g,Violas Tavern,Las Vegas,3.5,89130,1
-cuzw1pcZ_UcdA4Qxc5YYg,Little Master,Toronto,3.5,M2N,1
GG5z1usiYpSMIzG6rJiXag,Casablanca Cafe,Toronto,3.0,M4J,1
mefhnIriNIEy_DZZLlEfig,Cherry Street Restaurant,Toronto,3.5,M5A,1
ZkeSTc4YnNrFVe341b7jZw,Wing House & Sports Bar,Toronto,3.0,M4K,1
uPwZUj4Hj-fHz1TU0LJJmQ,Simpo Sandwich,Las Vegas,4.0,89104,1
JLTxzBEW4IrhraaonG-vUw,Nohohon Tea - Queen West,Toronto,4.0,M5V,1
pVntIctjRuspaO_ULf5zOA,Spacco Restaurant and Bar,Toronto,2.5,M4P,1
fDe1ZAfFfeV70ngBdG9gog,Chili's Too,Phoenix,2.5,85073,1
9cdqvSdtKkrf7p8tnMi7gQ,Crack Me Up,Toronto,2.0,M1B,1
ZXrjQxam_gy9t3SwzzhhJA,Atlas One Cafe,Toronto,4.0,M6C,1
6uA2uRexFr8kfv7ghzryHg,On Bridge Rice Noodle,Toronto,2.0,M2N,1
i7VXx6AGmXtujc0kC1mUrw,Capozzoli's Italian Restaurant,Las Vegas,4.0,89169,1
N_1aKgseCRqjBRwIgNOjQw,Coppers Sports Grill,Phoenix,3.5,85032,1
Cjs6QghR-nIninfgAoErvw,New Saigon Gourmet,Toronto,3.5,M6G,1
Q55VH2YHdvX4JHUpWCSKrw,Spice Shack,Toronto,4.0,M1G,1
I_SW8XCxWtwUfC1ow6QLrw,New York City Bar & Grill,Las Vegas,3.5,89146,1
By7P2EBBvhqoSDj8PnQa8g,D.O.C.G. Enoteca,Las Vegas,3.5,89109,1
2Yq-Y-tDroP7mdDfcWJLCQ,Tacos Atoyac,Phoenix,4.5,85021,1
UJewG9UgVXQ7fyP4UHwnxw,America's Taco Shop,Phoenix,2.5,85016,1
0LA4HKI7ydji1zwnqDbgnw,Sweet Lulu,Toronto,3.5,M6J,1
slCEVhYos8olUoEOPyAEgw,Bombay Roti,Toronto,3.0,M3J,1
HemrOHFWRHP5e6YFftHyGA,Mama's Pizza,Las Vegas,3.0,89103,1
zY4P1gScsqbo-dd4WGxxtA,Club Cayo Coco,Toronto,3.5,M5V,1
0BeKOp6cWw4ArB04lnyBYw,Yummy Chinese Food Restaurant,Toronto,3.0,M6R,1
LCvHBQBxcFm9dyW2uxTO9Q,Dong-A,Phoenix,3.5,85017,1
fE9lClW0RtceRnlPsATZww,Carmine's Little Italy Pizza & Pasta,Phoenix,3.0,85004,1
3Fr9RZ8Hfz1iWk51C2RMWg,East Coast Pizza,Las Vegas,2.0,89148,1
WnwfAkmIWQTZ1d5SAmORKg,Joy's Cafe,Phoenix,2.5,85007,1
Z8rT-KsNYYRBVK8j6x35FQ,Mediterranean House,Phoenix,4.0,85014,1
nEmEaEtnkFO7VW25e2ZDsQ,Downtown Deli,Toronto,3.5,M5H,1
OwCviWV-WcPRFcYYesZHiQ,Takeria Puebla,Las Vegas,4.5,89130,1
1zzzuXq0ov-x0aogiqHl-A,Thai Room Liberty Village,Toronto,3.0,M6K,1
GpX1PmgplBrG_DLiJVDC-g,Padre's Modern Mexican Cuisine,Phoenix,4.0,85014,1
SYIVQISajxm2J9lAnMp1RA,Redstone Grill,Las Vegas,4.0,89148,1
eW6_05mOgBaqX4OD2oWC_g,Merryberry,Toronto,4.5,M4X,1
p4hzwmiBvq3Clj65JyPGSQ,Wild Wing,Toronto,2.0,M6R,1
ta8x5JgBJnKaDWfYvpEYnw,Manchu Wok,Las Vegas,1.0,89109,1
GWm6Da7qib16APWNXcvmSw,Bite Vegan Bakery,Las Vegas,4.5,89145,1
vZu3xxlMQSqFngDgdFLfXg,Tamarind - The Indian Kitchen,Toronto,3.5,M5J,1
NJ2Oyy9MH0qxYiLnVHfPiw,Subway,Las Vegas,3.5,89109,1
VKW93Me42ekb8pDJ5skPqQ,Dance Mac,Toronto,4.0,M5V,1
UXzgjfob4cvZUo1JbiN_GA,Aka,Toronto,3.0,M5S,1
f6X9MJSsZ0IncUGQBZjKLw,Moss Park Restaurant,Toronto,3.0,M5A,1
oYpwgiJxAN5X0O6pboBfng,Akira Sushi,Toronto,2.0,M5S,1
VgG6x5tfIcPmadoE5FikPw,The Works Gourmet Burger Bistro The Beach,Toronto,3.0,M4L,1
Tl7V8AztDY8s6Jr8yJNKcw,Papa Christo's,Phoenix,4.0,85004,1
SLS_Ld3nVj91JJGks1yOTQ,OPA! of Greece Dundas Street,Toronto,3.0,M5B,1
i-LDatuEXFN3EDZK1sgllQ,Aroma Cuisine of the World/Oscar Catering,Las Vegas,5.0,89103,1
U00_w-9WRddd5R_RGdzA0A,Pizza 9,Las Vegas,4.0,89121,1
_p5oMYHQ4QIOqId1rehUzg,Baja Fresh,Las Vegas,2.5,89104,1
NEm4y5UghujKc9FkmPkb2Q,TODO Fusion Resto-Bar,Toronto,3.5,M6J,1
kySk5N4-cjGk3ONXu8LQSA,786 Halal Restaurant,Toronto,4.5,M4L,1
kj4xzhQX55ajTFe9DG0YLw,Beaches Bake Shop,Toronto,4.5,M4E,1
nkHaix6KenApS8M-liZsCQ,Christopher's and Crush Lounge,Phoenix,4.0,85016,1
SJU-jRAZS0cXoBGUjX5GUg,Jumping Rice & Rolls,Las Vegas,4.0,89147,1
n8qv-csOJM-0GKAJo1fbAw,Taste Portuguese Cuisine,Toronto,3.5,M4L,1
r69MorklzaPdxGySgNA19g,Taylor's Cafe,Phoenix,3.5,85018,1
3OC0fQKLoChZz1iWKRg3gg,The Spread Sports Book & Deli,Las Vegas,4.0,89169,1
zzsU528uoRB6qZUGhKDa6w,Joni's Capitol Cafe,Phoenix,4.0,85007,1
tNpjmubdCRNzDznBwjgRHA,Rain,Toronto,2.5,M5V,1
iYzjrO27y9ew0HgNwYZiUQ,CiCi's Pizza,Phoenix,3.0,85018,1
WasMhp4Me2pjbWMoKIWDpw,Tokyo Grill Express,Las Vegas,4.5,89120,1
ZuYsZvJ5r32Fs70vPXbRgw,Celestin,Toronto,3.0,M4S,1
pIC8VOa9pPvq6JI02DKPlg,Something's Brewing Cafe,Las Vegas,3.5,89117,1
i5szTj7FUKEkefxR5ID_bQ,Naz's Falafel House,Toronto,3.0,M5V,1
8qsZdSaHko5D6HfG4rPNUw,Hi! There,Toronto,4.0,M6G,1
uBapvMNLJ6dtwJH9HQQamg,Press Coffee,Phoenix,4.5,85054,1
A2pHOVp0zh7grb1bbZxoBQ,Little Peking,Phoenix,4.0,85028,1
_7EsArRtaywrPasvA8ryfg,Ghirardelli Ice Cream and Chocolate Shop,Las Vegas,4.0,89109,1
p1INXqHihlSze0V6MYvHMA,Sage Cafe & Catering,Toronto,4.0,M5T,1
E8JxHzlUrwio8gxV9k8a9Q,Levy's Bagels & Deli,Las Vegas,3.5,89117,1
gtgwlSNqDAehi723uMdpIg,Rialto Deli,Las Vegas,3.5,89109,1
LA9KIu-g3VaoFQsYHL2yRA,The Teriyaki Company,Las Vegas,3.5,89110,1
LUrdDBRqkV2tPj2xnEoG4A,Dirty Martini Bistro & Bar,Phoenix,4.5,85034,1
RPS0KACAND78Kz1XdQLSeQ,Kilroy's Restaurant & Bar,Las Vegas,3.0,89147,1
bj3z_mBR3bYDE3VwCegusA,Bantu Bistro,Phoenix,2.5,85013,1
ZYocFoV0HhWzS_U7R7svqQ,Sonic Drive-In,Las Vegas,3.0,89131,1
2PZYvWDEN9WYhWkuY1JVtQ,King Falafel,Toronto,2.5,M5V,1
aVvMVhCSNT3d4W37Ue1aUw,Caffe Daniel,Phoenix,4.5,85016,1
Ch4mZlK2e5Ex1jbWPmr9Qw,Big Daddy's Pizzeria,Las Vegas,2.0,89102,1
W-YhRJOSezqESSas-oLArw,"Red, White & Blue Restaurant",Las Vegas,2.5,89119,1
KJsGM_gLm597KEJ95PUfsw,Sherwood Forest Cafe,Las Vegas,2.5,89109,1
I-RWw3LF8DgeUujeDmswnQ,Queen Pita,Toronto,4.5,M4L,1
CF1mHEifQquzObJFzLHVHQ,Pour Girl,Toronto,2.5,M5T,1
uATd3sAvreK_x7VuOSWiqQ,Big Moe's Pape,Toronto,3.0,M4K,1
91GxxEnwkkdmpGXnvCXZzg,Applebee's Neighborhood Grill & Bar,Phoenix,1.5,85048,1
2xCswTbQwG6CVka0U3XayQ,Pho Kitchen,Las Vegas,3.5,89103,1
Mpu8IzCGs805YBiwQ9IgFA,Tacorrito,Toronto,2.0,M5A,1
kpZ2vPjkHfee4pCLC05tfg,Paganelli's,Toronto,3.5,M5A,1
rP96D-VPC1Tbu50VQ6Y97w,Zeitoun,Toronto,4.0,M4J,1
JVzuemMrNWGlhTX1XNzSfg,Chimichanga Mexican Grill & Tequila Bar,Toronto,2.5,M5R,1
k37KspW_nFpvj_XJI50wOQ,Innate Media Group,Toronto,3.5,M5A,1
nFikPH1pjWY1m__4ZNfV9w,Thymeless Bar & Grill,Toronto,3.5,M5T,1
ZiD-51ZPmx682EItg6Y3jA,Rustic Owl,Toronto,3.0,M6H,1
O0gxkdh1eXMJm-6R7TzYeg,El Pulgarcito,Toronto,3.5,M1P,1
NrYq07iiMykxVbNjoXMHDQ,Souvlaki Hut,Toronto,3.5,M4W,1
mAhu38hHUQyOatamyQsOww,Citta,Toronto,3.0,M5V,1
1q-0v6rg3X-K6qMj81wt-Q,Curry In A Hurry,Toronto,3.0,M6H,1
A81a8oV8DAxnGLY2_r8dUQ,Tapioca Express,Las Vegas,3.5,89119,1
HnsGCps7TY3vnC7u4xVEew,Bubble Mixology,Las Vegas,4.0,89146,1
hmUkDAjKxB1et3hVjhw9jg,Brad's Fish & Chips,Phoenix,3.5,85015,1
cFpbP3-trTR9q34lOqiIUA,5th Elementt,Toronto,3.0,M5S,1
KvbvfyI82dJMgo0NZgDgLg,The Corner House Restaurant,Toronto,4.0,M4V,1
hrub8NmZuJM-5vO6Rx6P-Q,Cortez Room,Las Vegas,3.5,89103,1
Xsq8hcTOA89tUSeHUzVovg,CHUY TACO AND PIZZA,Phoenix,3.5,85008,1
SGHTKGDcNXwdtw-ZMNbrcg,Bollywood Grill Indian Cusine,Las Vegas,3.0,89146,1
BB7Zk7p76N029MoOkO4FZQ,Peter Wong Chinese Restaurant,Phoenix,3.0,85015,1
SNkkuchbVtUzCwyENcai_g,Danji,Toronto,3.5,M4Y,1
zC-RnKVTlGEBmzCngDzp0Q,Korean Cowboy,Toronto,3.5,M4P,1
3tBRBsiTi6JJz3CJ7DcS_w,Skinny Chick Fat Chicken,Las Vegas,4.0,89109,1
5aylLvgZVtI8H59uSClfxg,Shakey Jake's,Phoenix,2.0,85041,1
u9a_nThKXoF3X5E3xWgnAA,Mom's Good Eats,Las Vegas,4.0,89131,1
qJl8r3R7xqecjNcUkcteRQ,Monroe's Downtown,Phoenix,5.0,85003,1
8-IjG26VnlXLg1N-0AvHrw,I Feel Like Crepe,Toronto,3.0,M6G,1
B1X-D4mRW3VjNUUolPDItA,Mr Beijing,Las Vegas,3.5,89119,1
ZB6Tvc8rhTbWvniKRpe9Fg,Macayo's Mexican Kitchen,Phoenix,3.5,85023,1
nY7fbhtSoofHCJ18x0lNhQ,Pizzaiolo,Toronto,3.0,M4S,1
gw6aVsdno8U8DEl0F404fg,Gino's Coast To Coast,Phoenix,2.5,85032,1
VbuqVOVUT4HYXKI6B_S59A,Thirteenorth Grille,Phoenix,4.0,85020,1
I5zC_Qw8tpAckO5i6KC5dQ,See-Scape,Toronto,4.0,M6P,1
WUq7NNgCTaPphTYL6qyEBQ,Mogette Bistro,Toronto,3.5,M4S,1
-t2b2DaLhrb2-Ngv8Tvw9w,Il Sogno Ristorante,Toronto,3.5,M4S,1
WMJEQ1DoElaxLGTO1X5XVw,Sapporo,Las Vegas,4.0,89147,1
g-neBWSgkVEKVVUwl3iXwg,Rumbi Island Grill,Phoenix,3.0,85018,1
tybTvXOgkOjeXMFbLcSYJA,Cafe Diem,Las Vegas,4.0,89108,1
3j_mvJHnT7nJd7su_7zazw,Ginseng 3,Las Vegas,3.0,89109,1
JeuwGHY3knsBKt3KegjqrQ,dip 'n dip,Toronto,4.0,M6S,1
x4mhAhgIVUd205iXMoyzCQ,Tommaso's Trattoria,Toronto,4.0,M4M,1
_nmOWqgx_KdLrj5pehDQmg,Pak Afghan Halal Restaurant & Catering,Phoenix,4.5,85008,1
OXVp3FH5EWv6Le6lY009Vg,Pink Hong BBQ House,Toronto,4.0,M1S,1
ZxO1vuGoiCzir1r9Ma3BfQ,Jesters Mexican Grill,Phoenix,4.0,85027,1
KBQcNy9k9G8_a5WtrVGH8w,One Of A Kind,Toronto,3.0,M6J,1
FAI9pDhZ-Af4OJnhIxdxOA,Gelato Pizza,Toronto,2.5,M4M,1
HVyxN-G8NOfUHo2cEnilVw,Genghis Grill,Phoenix,3.0,85032,1
7LURynIRYeS7jcfadeRASg,The Chickery,Toronto,3.0,M5V,1
yZV1UkPLnfD-GNpJmIqaoQ,Cork'n Cleaver,Phoenix,4.0,85018,1
JTknlKD6bviJZLngdpbydw,Chicken Now,Las Vegas,3.0,89107,1
96X4OwboB2qCLY7tQ20wMg,Rainforest Cafe,Toronto,3.0,M6A,1
aYxrzPFKqTyDJQ2iOhN_zg,Amico Sushi & Grill,Toronto,5.0,M6G,1
75u8X_saAIETRHgpECi8YA,Urban Taco,Phoenix,4.0,85016,1
vG_LNiSYMFOijtAsP6s6Ug,Pizza Gourmet,Las Vegas,5.0,89147,1
Xq7EG3ldXwZABDa22BQKAw,CSI Coffee Pub,Toronto,4.0,M5S,1
zw74kL1IvT65yRvNLx5UxA,King Lobster,Toronto,3.5,M5T,1
gofm05Jo-OYqjlxuD5BBDw,Chuy's Tacos,Las Vegas,4.0,89104,1
Fv3jcRVP8WBEdTR8E4l1hQ,World's Fare Buffet,Las Vegas,2.0,89109,1
yzmvsG3Vo-2_F3_0wHzJdA,Metro Diner,Las Vegas,4.5,89147,1
DeXwyJFF1ubjyQH7zXPxCg,Loka,Toronto,4.0,M6J,1
FH4rmSFeBOrt91ji0ZqlRQ,The Queen of Sheba Restaurant,Toronto,2.5,M6H,1
DJXZrIi4k1Iyd1mQRwxIMg,Gyro Time,Las Vegas,3.5,89119,1
r1Uj2CHlp0N3U_XKMIk_GA,Chieti Coffee & Roasting,Las Vegas,4.0,89146,1
QazkhZQHHpRyT7KRVsPnbg,Mulligans Landing,Las Vegas,3.5,89130,1
_7qqB7K-Cd2vhb3NEUcdtw,Filfila Mediterranean Cafe,Las Vegas,4.5,89121,1
xYW8DEHo2-b9UaYfhdzKUA,Big Moe's Burgers and Fries,Toronto,3.0,M5B,1
08_PxnpSJO4Rxt05EYaAxg,D'licious Dishes,Phoenix,4.5,85013,1
7xGMDGo3m1H40i-QNN7GXg,Pizzaiolo,Toronto,3.0,M5S,1
GLTLuTgZ8Pn5j4-aw2GCPQ,The Monk's Table,Toronto,4.0,M4T,1
nDKcQkh8vZkY_u1kyww44g,Valentino,Las Vegas,3.5,89109,1
MbhIK-51P6TmHWLLa-n4Sg,Steakhouse 46,Las Vegas,3.5,89136,1
osVODz4p1KPslQU4cuU1sg,Whataburger Restaurants,Phoenix,4.0,85020,1
jBjksY4ets9gDuGwAGCxYQ,Madi G's,Phoenix,3.0,85073,1
vW65SNLam99SyOuVagNuvg,Diego Mexican Cuisine,Las Vegas,3.5,89109,1
ROp3STErzggF5JYZK0jxEA,Freshii,Toronto,3.0,M2N,1
89HTMIo00A8efEF8R8PRzw,Yummy Pizza,Toronto,3.0,M6K,1
oPKrcIGMveUao1xoOPW_eQ,Fishermans Wharf Restaurants,Toronto,2.0,M5H,1
A2Sq5rBHCvO38tHXqAiAkw,Pho Bang Restaurant,Phoenix,3.0,85015,1
omQzbXpCURIShYYeBREO_A,Rocco's Plum Tomato,Toronto,2.5,M6G,1
7B4ZXiaDDcg04_N1A0DG9A,Cadillac Ranch,Las Vegas,2.5,89119,1
beqqBCKM_4aRPmRzCfk2xA,Hikari Uni Sushi,Phoenix,3.5,85033,1
juuv0QPE_MfnVjevQTpCDg,Manhattan Streets,Las Vegas,3.5,89109,1
wxkGpZEB5_U0hIMeFxL3-A,Pizzaworks,Toronto,2.5,M6J,1
a8PzL5rUpCa8MiQEuLZaOQ,Panda House,Toronto,4.0,M4B,1
h5SORyAizX0G7PDDifdxaw,Doy Doy Restaurant,Toronto,3.5,M6E,1
H6TD-Kt1rYZBqzxSyidvFg,Reforma,Toronto,4.0,M5T,1
7jh4nnc_WAN9q20i_uYzhQ,House of Chan Steak'n Lobster Dining Lounge,Toronto,3.0,M6C,1
tN-UYJf-mAbwGQMdFbbjiw,Burgs,Toronto,3.0,M4Y,1
7bkA-nYNZTAAXF9i5-o-Kw,A3 Napoli,Toronto,4.0,M6G,1
BdzJQypceJ5Bam2P7egoiw,Mr PokÃ© Bowls & Rolls,Las Vegas,4.0,89146,1
HWTlnO67ScWmuk9fe3nhsg,Kokoro Sushi,Toronto,3.0,M6B,1
-UBoEaluaCReqxLRiAxVPg,The Coffee Bar,Toronto,4.0,M5V,1
DXJwwkbTLpVKrFw26-8tcQ,Na Na Thai Kitchen,Las Vegas,4.5,89102,1
SbS0cnxFStrlidtwek6b6w,100â„ƒ,Las Vegas,4.0,89146,1
GTR39A2jwNIS_NV8q2r_JA,B&B Ristorante,Las Vegas,3.5,89109,1
499ugPqwBhr-EQYnCuFC0A,Thai Noodles Cafe,Las Vegas,4.0,89108,1
9xitj8uws6IpbhlxV5tpSQ,The Only Cuisine Corp,Toronto,3.5,M1S,1
tuikCn2ljRGN5QHZBnjoqA,Noodles & Company,Toronto,3.0,M5K,1
nfdNvM0HFCDmnJ5eHMnuNg,Miracle Mile Delicatessen,Phoenix,4.0,85016,1
Eox_Qq74oaFZ-YjthpHhBw,The Sister,Toronto,3.5,M6R,1
HpPCtuiaO8Tkc655O6-Wpw,Caboose Coffee House,Toronto,4.0,M6P,1
9iy6scMRbs5ue41XRLGEkw,Coup Des Tartes,Phoenix,4.5,85016,1
e_P0OHb-ly0vrWWWFV490g,Nice Pan,Toronto,4.0,M5T,1
v04EmZIqReWVD_Ri3rofUA,El Conquistador,Phoenix,3.5,85022,1
9M0cQtHWkLNhGxPYt1qakA,Taqueria Santander,Las Vegas,4.0,89142,1
3cg4pKBL8DTFXCtZ5y9V4g,Johnny Smalls,Las Vegas,3.5,89199,1
9cBklDZJZJFGY8_yIpRRHw,The Roosevelt Room Supper Club,Toronto,2.5,M5V,1
IQdpwJLi-AdUu_Fh6hTq-g,Strip Sandwich Shop,Las Vegas,3.0,89101,1
jFVcpqn1Q85AEDGQDv91mg,Ya Hala!,Phoenix,4.0,85022,1
2u58B0ZQBT04hBTTzVmojg,Craft Dogs,Toronto,3.5,M5C,1
WwBadFHFU-81RJAKtTgB_Q,Tacos Los Toritos,Las Vegas,3.5,89146,1
S9GLG1MhT2bQEGkAY1yRQQ,Inka Si Senor,Las Vegas,3.0,89145,1
Yn-8zix5_blucvZo3G8kPw,New Day Cafe,Las Vegas,3.5,89183,1
3IWgxsZ8E49hNsY3qSvdZw,Rock and Roll Patio,Phoenix,4.0,85020,1
iS44aNB5h7bkAV3dzm9Fgw,Babur Restaurant,Toronto,3.5,M5V,1
d6L5G9cBBYPcrBtYlCLFtg,Lily's Persian & Mediterranean Cuisine,Las Vegas,2.0,89136,1
oY2YFT9DXmmGj83O0_jlvw,Me&Mine,Toronto,4.5,M6H,1
bNXjo8axO89Xp5oiwLzbgw,Apalla,Toronto,4.0,M4L,1
zwGu5H7MnilB9Fw7DZ7kXQ,Quiznos,Toronto,2.0,M5V,1
nFPhaD8dn0URgLhqL3sPpQ,Turk's Fish and Chips,Phoenix,3.0,85042,1
z-OhppazxWfHnUCzFTKQhw,Snow White Cafe,Las Vegas,4.5,89146,1
W3cR01oSjxDzaTFlkZsoGw,Blue Fire BBQ,Las Vegas,1.5,89147,1
YP800TNLAj0MSMgmplxc_A,Metro Diner,Las Vegas,4.5,89123,1
EIH5pDc75v4haOcww-SEJg,Urban Turban Express,Las Vegas,4.0,89109,1
9RQznFcE6Mhslaw0WlJ3jA,Paiz Latin & Vegan Food,Las Vegas,4.5,89147,1
_Y7090jnL5EezPib1ZVF1A,Roadrunner Saloon,Las Vegas,3.0,89147,1
0Xr0kte9ADAfZ-GBO-wimg,Le Saint Tropez,Toronto,3.0,M5V,1
ioEdisf6TTCoUbfQDnUCjA,Sharkey's Village Cafe,Toronto,2.5,M6S,1
8yY7tAd-qrjC0Ineby0cPA,Marbella Tapas,Las Vegas,3.5,89103,1
NgSfrxkOFcNtj_-Mvf6jnw,Seesaw Cafe,Toronto,4.5,M6G,1
7NDpbeFYqQE28wKLBZKGFw,Portobello Restaurant & Bar,Toronto,2.0,M5S,1
aolTlQzu7fMOGtiiEYiX2w,Thai Express @ Sahara,Las Vegas,3.5,89102,1
pORB098NY_sSKkOQTMQuTQ,Teriyaki Time,Las Vegas,3.5,89119,1
xgWRBPr3k8iJp10cZE9GHw,Botanas La Michoacana,Las Vegas,4.0,89103,1
9wxxjUKdaiWeK0fGxSYhzQ,Raffles Cafe,Las Vegas,3.0,89119,1
xJ8KByAD9p-laEmW1to_vQ,Toby Keiths I Love This Bar & Grill,Phoenix,2.0,85054,1
4IZsGR2mSg7jiCKKZ6VZkQ,Maggies,Toronto,3.0,M4Y,1
Qfn9qbWKPsfkFZDQzw7kCQ,Tandoori Village,Phoenix,3.5,85053,1
Yh8xSwsPSJgVatvXulmh5g,Rashnaa Restaurant,Toronto,3.5,M4X,1
mtH9K4llckL88Ueb2g5OEA,Milo's Pita,Toronto,4.0,M5B,1
NFE_xumAFUYr-eV1mQsgJQ,Studio Cafe,Toronto,3.5,M5R,1
bixMVkra8aJ1zcx026N8Bw,Kaze Sushi,Las Vegas,4.0,89146,1
FS8uGqtkLVl5P5iPhTAGjQ,Robin's,Toronto,3.5,M1P,1
ahG8XQK5Aj4kMtOrC8zfTA,Terrible's Hotel & Casino,Las Vegas,3.0,89169,1
wsZbtXGBb1QwycUppFJoCA,Coco's Restaurant,Phoenix,2.0,85018,1
e5Qw3r7mkwPLcdDzZzTeew,Lahaina Grill,Las Vegas,3.5,89147,1
nhfvM5PU9GRx-mCWHrGpMg,Tipps Thai Buffet & Live Cooking Station,Las Vegas,3.5,89146,1
gQ9qXrLNnowN6YrGhJFTYQ,Arby's,Las Vegas,3.0,89107,1
c9lQelobW9IenZJ-_q9uxQ,Boston Pizza,Toronto,2.5,M6H,1
zrQ1zKWC-W2PCvwjBururQ,Pineapple Park LV,Las Vegas,3.0,89101,1
BUcyHikUyo4U12-3RvDKlg,Paradise Bakery and Cafe,Phoenix,2.5,85022,1
rbWL5eZCaHLqhpLd84xwUg,El Cachi Mexican Kitchen,Las Vegas,5.0,89119,1
Poe4wRP7qagO34HGenYUzw,Subway,Las Vegas,2.5,89113,1
vqv2lIEH4hJN9BbMt2LiWA,Menalon Restaurant,Toronto,4.0,M6G,1
HaBNgcFkE4GggOoecDaSdA,Messis,Toronto,4.0,M5S,1
cFzrkYqtFvae7vaZSYMdWg,Kathmandu Restaurant,Toronto,3.5,M4Y,1
-K82LBrI3H0FVuhTbNDpRA,Shoku Ramen,Las Vegas,3.5,89123,1
db04aHdl79B5OUo_tknYZw,Cheeseburger,Las Vegas,3.0,89109,1
h7d60ALPJ0_PkWNHgzltjQ,Asakusa,Toronto,1.5,M5V,1
-C8sSrFqaCxp51pyo-fQLQ,The Rice Shop,Las Vegas,4.5,89147,1
CogdxyYsTtyHyTMuj0RgFQ,Rock Lobster Food,Toronto,3.0,M5V,1
1ziIZL9P77FrsXS4_NMiDQ,Roman McCarthy Meats,Las Vegas,4.5,89146,1
48xGu1gWXoFyVmi_-yzHQQ,San Korean Restaurant,Toronto,4.5,M6J,1
WM5lY9Yp9FFr7dsC-5sNYA,Jillian's,Las Vegas,3.0,89101,1
rSCevr5tQJTxPzMIq3n5Gw,Yoshi's Asian Grill,Phoenix,2.5,85034,1
JIpkbdQitnD1A5jfyz6xDg,Miles Bake Shop & Hawaiian Foods,Las Vegas,4.0,89110,1
sm0stXMEmnR4fjAAVbCYtw,Two Hippies Gnarly Burger Joint,Phoenix,4.0,85018,1
EHM1LwTW9Y_dO0UyRI2SZw,Lemme Eat Gluten Free,Phoenix,4.0,85048,1
omcQohJjl8jDIhLo0M6_cA,Mikado Sushi Robata,Toronto,1.0,M1V,1
sHsjBV5_kuuC2aU2PuSlUg,Jaburritos,Las Vegas,4.5,89102,1
15_YllaQ7n_DOFTq1v0-lQ,Sushi Hana,Las Vegas,3.5,89118,1
cQyeji3UDzBuO_7bq89dFA,The Tavern by Trevor,Toronto,3.5,M5V,1
VF4ehFuQor2T801EdmKweQ,Antojos Df,Las Vegas,4.5,89121,1
FrJX4ifJsTAXAJJq0K7EVg,Levack Block,Toronto,2.5,M6J,1
bKQjQxd3KnKT4c9YLWjnFQ,Nine Up Sushi,Toronto,2.5,M1S,1
ATErtjbLCxEPOD8ICKKr5Q,Sushi + Sake,Las Vegas,3.5,89052,1
8grTRpmD9JYRPWayoLxg0w,Amaya Express,Toronto,3.0,M6J,1
WgqccKn-IVKUTakH2SJCKg,Cafe Unwind,Toronto,4.0,M5T,1
iJ4uoZkPNJ39Vfh0HirI3w,Itsy Bitsy,Las Vegas,4.0,89101,1
IQ3wDfQYvE7B5Dsq7NArjQ,Fuzzy's Taco Shop,Phoenix,2.5,85018,1
zkuCoXFQOceyNaPJLUDZzA,Sidewalk Cafe,Las Vegas,2.5,89109,1
Q-3_XWvNOBlwt1QTrI9A6g,Chaka Chaka Urban Cuisine,Phoenix,4.5,85034,1
INvxViyj-cwOVqHMEM6jvQ,Hibachi-San,Phoenix,4.0,85051,1
Vd0MqEllhqMQmZVDsTTzAg,The Samuel J Moore,Toronto,3.5,M6J,1
lfXfxBms5z1nwzkxxLFBWg,GarduÃ±os,Las Vegas,3.0,89103,1
zSZgK7UtuQQLCSEYTeADUg,Laksa,Toronto,2.0,M5T,1
Wyjk6RBeOPQr7td5Tqwksw,Sushi Katsu,Las Vegas,3.5,89121,1
f11oGgqiYgcAYz1jYqFgSA,The Harbord Room,Toronto,4.5,M5S,1
bTPwIYhcPG_kQGC0YRhC9Q,Sushi Bar Sushiya,Toronto,4.5,M5A,1
3VvPKmr-6LXJ7aWlFtp4Yg,Live Organic Food Bar - Liberty Village,Toronto,3.5,M6K,1
pzvLSUJ8Zp9DkR2YRGY8uw,Gulf House,Toronto,3.5,M4W,1
jS6i--1iVudrIZNhKrG6-Q,L-eat Express Cafe,Toronto,3.0,M5V,1
hjDe9ndGEdtUREYUTXvqsQ,Enjoy Noodle King,Toronto,2.5,M1V,1
cE9mrmGoSRTH3FkIS63i-w,The Living Room Wine Cafe & Lounge,Phoenix,4.0,85006,1
Ijdoi6pDMK3Burw3TtAOZg,Top This Pizza,Las Vegas,2.0,89119,1
HtG4De1Xlv0I4igSgEEEPg,Big Mama's & Papa's Pizzeria,Las Vegas,3.0,89119,1
dj2XkboYShGM9WvpkayJWA,D'Rollz,Toronto,3.5,M3H,1
